Name,Bounding Box,Area,Confidence,cropped_image_path,Image_Index,Title,Museum,Description (Brief),Location,Credit Line,ID Number,catalog number,accession number,Object Name,Object Type,Physical Description,Measurements,place made,See more items in,Record ID,Metadata Usage (text),GUID (Link to Original Record),Image_URL,Related Publication,Subject,depicted,Artist,Sitter,Exhibition Label,Provenance,Object number,Restrictions & Rights,Type,Medium,Dimensions,Topic,Place,Possibly,Description,Classification,Exhibition,On View,Other Terms,Copy after,Department,Publisher,Attribution,Collection Description,Lithographer,Studio,Associated Title,Formerly identified as,combined_medium_text,medium_cat,medium,combined_topic_text,topic_cat,topic
collar,"[329, 110, 448, 199]",10591,0.911129593849182,archive/cropped_images/image_256_collar_2.jpg,256,Franklin's Suit,National Museum of American History,,['Currently not on view'],,['2012.0187.001'],['249722.001'],['2012.0187'],"['Suit, 3 Piece']","['Man', 'Suit', 'Main Dress']","['silk (overall material)', 'linen (lining material)']","['overall: 43 in x 16 in; 109.22 cm x 40.64 cm', 'coat back: 31 in; 78.74 cm', 'breeches: 20 1/2 in; 52.07 cm', 'breeches inseam: 15 in; 38.1 cm', 'coat arm inseam: 33 in; 83.82 cm', 'coat arm sleeve (outer seam): 33 in; 83.82 cm']",,"['Home and Community Life: Costume', 'Clothing & Accessories']",['nmah_368658'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a1-8561-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-ET2015-20127.jpg,,,,,,,,,,,,,,,,"['This three-piece silk suit, originally a dark plum color that has faded to a brownish hue, consists of a coat, waistcoat, and breeches. It belonged to a Founding Father, Benjamin Franklin, and is thought to have been made in France around 1778, the year the Treaty of Alliance between the United States and France was signed. Franklin, the American Minister to France from 1776 until 1785, was a key figure in Franco-American politics and often present at the court of King Louis XVI. This plain suit would have created a stark visual contrast between Franklin and those in the elaborate dress commonplace for the opulent French Court.', 'Benjamin Franklin was very aware of the messages that clothing could convey to others. He, as well as several other prominent Americans including Washington and Jefferson, was well versed in the fashion and textiles of the time. These educated men selected their wardrobe carefully as to match their social stature and political agendas. Franklin crafted his appearance knowing that it was a powerful visual symbol. This plain, but well-tailored, suit speaks to Franklin as a “simple republican.”', 'This suit represents one of only three hundred known Franklin artifacts still in existence. It symbolizes not only Franklin’s person style, but also his skill at using clothing as a way to communicate with others.']",,,,"['Suit, 3 Piece; Entire Body; Main Dress; Male']",,,,,,,,,,"['Man', 'Suit', 'Main Dress'] ['Suit, 3 Piece'] ['silk (overall material)', 'linen (lining material)']",2,suit,,2,undefined
sleeve,"[483, 193, 567, 484]",24444,0.9784325361251832,archive/cropped_images/image_256_sleeve_3.jpg,256,Franklin's Suit,National Museum of American History,,['Currently not on view'],,['2012.0187.001'],['249722.001'],['2012.0187'],"['Suit, 3 Piece']","['Man', 'Suit', 'Main Dress']","['silk (overall material)', 'linen (lining material)']","['overall: 43 in x 16 in; 109.22 cm x 40.64 cm', 'coat back: 31 in; 78.74 cm', 'breeches: 20 1/2 in; 52.07 cm', 'breeches inseam: 15 in; 38.1 cm', 'coat arm inseam: 33 in; 83.82 cm', 'coat arm sleeve (outer seam): 33 in; 83.82 cm']",,"['Home and Community Life: Costume', 'Clothing & Accessories']",['nmah_368658'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a1-8561-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-ET2015-20127.jpg,,,,,,,,,,,,,,,,"['This three-piece silk suit, originally a dark plum color that has faded to a brownish hue, consists of a coat, waistcoat, and breeches. It belonged to a Founding Father, Benjamin Franklin, and is thought to have been made in France around 1778, the year the Treaty of Alliance between the United States and France was signed. Franklin, the American Minister to France from 1776 until 1785, was a key figure in Franco-American politics and often present at the court of King Louis XVI. This plain suit would have created a stark visual contrast between Franklin and those in the elaborate dress commonplace for the opulent French Court.', 'Benjamin Franklin was very aware of the messages that clothing could convey to others. He, as well as several other prominent Americans including Washington and Jefferson, was well versed in the fashion and textiles of the time. These educated men selected their wardrobe carefully as to match their social stature and political agendas. Franklin crafted his appearance knowing that it was a powerful visual symbol. This plain, but well-tailored, suit speaks to Franklin as a “simple republican.”', 'This suit represents one of only three hundred known Franklin artifacts still in existence. It symbolizes not only Franklin’s person style, but also his skill at using clothing as a way to communicate with others.']",,,,"['Suit, 3 Piece; Entire Body; Main Dress; Male']",,,,,,,,,,"['Man', 'Suit', 'Main Dress'] ['Suit, 3 Piece'] ['silk (overall material)', 'linen (lining material)']",2,suit,,2,undefined
sleeve,"[191, 184, 270, 479]",23305,0.9927902221679688,archive/cropped_images/image_256_sleeve_4.jpg,256,Franklin's Suit,National Museum of American History,,['Currently not on view'],,['2012.0187.001'],['249722.001'],['2012.0187'],"['Suit, 3 Piece']","['Man', 'Suit', 'Main Dress']","['silk (overall material)', 'linen (lining material)']","['overall: 43 in x 16 in; 109.22 cm x 40.64 cm', 'coat back: 31 in; 78.74 cm', 'breeches: 20 1/2 in; 52.07 cm', 'breeches inseam: 15 in; 38.1 cm', 'coat arm inseam: 33 in; 83.82 cm', 'coat arm sleeve (outer seam): 33 in; 83.82 cm']",,"['Home and Community Life: Costume', 'Clothing & Accessories']",['nmah_368658'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a1-8561-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-ET2015-20127.jpg,,,,,,,,,,,,,,,,"['This three-piece silk suit, originally a dark plum color that has faded to a brownish hue, consists of a coat, waistcoat, and breeches. It belonged to a Founding Father, Benjamin Franklin, and is thought to have been made in France around 1778, the year the Treaty of Alliance between the United States and France was signed. Franklin, the American Minister to France from 1776 until 1785, was a key figure in Franco-American politics and often present at the court of King Louis XVI. This plain suit would have created a stark visual contrast between Franklin and those in the elaborate dress commonplace for the opulent French Court.', 'Benjamin Franklin was very aware of the messages that clothing could convey to others. He, as well as several other prominent Americans including Washington and Jefferson, was well versed in the fashion and textiles of the time. These educated men selected their wardrobe carefully as to match their social stature and political agendas. Franklin crafted his appearance knowing that it was a powerful visual symbol. This plain, but well-tailored, suit speaks to Franklin as a “simple republican.”', 'This suit represents one of only three hundred known Franklin artifacts still in existence. It symbolizes not only Franklin’s person style, but also his skill at using clothing as a way to communicate with others.']",,,,"['Suit, 3 Piece; Entire Body; Main Dress; Male']",,,,,,,,,,"['Man', 'Suit', 'Main Dress'] ['Suit, 3 Piece'] ['silk (overall material)', 'linen (lining material)']",2,suit,,2,undefined
dress,"[0, 206, 797, 1073]",690999,0.979656457901001,archive/cropped_images/image_268_dress_0.jpg,268,Mary Lincoln's Dress,National Museum of American History,,,['Bequest of Mrs. Julian-James'],['PL.033280E'],['33280E'],['70138'],['Bodice'],,"['velvet, silk (overall material)', 'purple, white (overall color)']",['overall approximate: 15 in x 20 in; 38.1 cm x 50.8 cm'],,"['Political History: Political History', 'Government, Politics, and Reform', 'Clothing & Accessories']",['nmah_892818'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a7-2dc5-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2008-9505-000002.jpg,,['First Ladies'],,,,,,,,,,,,,,"['Mary Lincoln’s purple velvet skirt and daytime bodice are believed to have been made by African American dressmaker Elizabeth Keckly. The first lady wore the gown during the Washington winter social season in 1861–62. Both pieces are piped with white satin, and the bodice is trimmed with mother-of pearl buttons. An evening bodice was included with the ensemble. The lace collar is of the period, but not original to the dress.', 'After Abraham Lincoln’s death, Mary went into mourning and remained in widow’s clothes until her own death in 1882. She gave some of her White House finery to family members. Her cousin, Elizabeth Todd Grimsley, received this purple velvet ensemble. In 1916 Grimsley’s son, John, sold the ensemble to Mrs. Julian James for the Smithsonian’s First Ladies Collection.', 'John Grimsley attributed this dress to a “seamstress of exceptional ability” who “made nearly all of Mrs. Lincoln’s gowns.” Although he mistook her name as “Ann,” he most likely was referring to Elizabeth Keckly.', 'The Civil War made it particularly important that the ceremonial functions of the administration appear dignified and competent. This public image helped calm domestic critics and reassure foreign governments, especially England and France, which were being courted by the Confederacy. The Lincolns faced the challenge of maintaining proper decorum without appearing self-indulgent when so many were sacrificing so much. Their background made this task even more difficult, as they had to overcome eastern stereotypes of “uncultured” westerners.', 'Mary Lincoln took her role as first lady very seriously. Some newspapers portrayed her as “the republican queen,” elegant and admirable at public occasions. Others criticized her for conspicuous consumption in time of war and sacrifice. Although she came from a genteel Kentucky family, she was the wife of “the rail splitter,” and many people expected her to embarrass the nation with uncouth western manners.', 'Bequest of Mrs. Julian James, 1923']",,['First Ladies'],,,,,,,,,,,," ['Bodice'] ['velvet, silk (overall material)', 'purple, white (overall color)']",2,suit,['First Ladies'],3,ladies
sleeve,"[558, 281, 753, 793]",99840,0.9400179982185364,archive/cropped_images/image_268_sleeve_1.jpg,268,Mary Lincoln's Dress,National Museum of American History,,,['Bequest of Mrs. Julian-James'],['PL.033280E'],['33280E'],['70138'],['Bodice'],,"['velvet, silk (overall material)', 'purple, white (overall color)']",['overall approximate: 15 in x 20 in; 38.1 cm x 50.8 cm'],,"['Political History: Political History', 'Government, Politics, and Reform', 'Clothing & Accessories']",['nmah_892818'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a7-2dc5-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2008-9505-000002.jpg,,['First Ladies'],,,,,,,,,,,,,,"['Mary Lincoln’s purple velvet skirt and daytime bodice are believed to have been made by African American dressmaker Elizabeth Keckly. The first lady wore the gown during the Washington winter social season in 1861–62. Both pieces are piped with white satin, and the bodice is trimmed with mother-of pearl buttons. An evening bodice was included with the ensemble. The lace collar is of the period, but not original to the dress.', 'After Abraham Lincoln’s death, Mary went into mourning and remained in widow’s clothes until her own death in 1882. She gave some of her White House finery to family members. Her cousin, Elizabeth Todd Grimsley, received this purple velvet ensemble. In 1916 Grimsley’s son, John, sold the ensemble to Mrs. Julian James for the Smithsonian’s First Ladies Collection.', 'John Grimsley attributed this dress to a “seamstress of exceptional ability” who “made nearly all of Mrs. Lincoln’s gowns.” Although he mistook her name as “Ann,” he most likely was referring to Elizabeth Keckly.', 'The Civil War made it particularly important that the ceremonial functions of the administration appear dignified and competent. This public image helped calm domestic critics and reassure foreign governments, especially England and France, which were being courted by the Confederacy. The Lincolns faced the challenge of maintaining proper decorum without appearing self-indulgent when so many were sacrificing so much. Their background made this task even more difficult, as they had to overcome eastern stereotypes of “uncultured” westerners.', 'Mary Lincoln took her role as first lady very seriously. Some newspapers portrayed her as “the republican queen,” elegant and admirable at public occasions. Others criticized her for conspicuous consumption in time of war and sacrifice. Although she came from a genteel Kentucky family, she was the wife of “the rail splitter,” and many people expected her to embarrass the nation with uncouth western manners.', 'Bequest of Mrs. Julian James, 1923']",,['First Ladies'],,,,,,,,,,,," ['Bodice'] ['velvet, silk (overall material)', 'purple, white (overall color)']",2,suit,['First Ladies'],3,ladies
dress,"[25, 187, 705, 932]",506600,0.9511404633522034,archive/cropped_images/image_271_dress_0.jpg,271,Mary Lincoln's Dress,National Museum of American History,,,['Bequest of Mrs. Julian-James'],['PL.033280.A'],['33280A'],['70138'],['Skirt'],,"['fabric, silk, velvet (disjoint section material)']","['overall, maximum (exhibit or expanded): 60 in; 152.4 cm']",,"['Political History: Political History, White House/First Ladies Collection', 'Government, Politics, and Reform', 'Clothing & Accessories']",['nmah_515922'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a3-5120-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2008-9506-000002.jpg,,['First Ladies'],,,,,,,,,,,,,,"['Mary Lincoln’s purple velvet skirt and daytime bodice are believed to have been made by African American dressmaker Elizabeth Keckly. The first lady wore the gown during the Washington winter social season in 1861–62. Both pieces are piped with white satin, and the bodice is trimmed with mother-of pearl buttons. An evening bodice was included with the ensemble. The lace collar is of the period, but not original to the dress.', 'After Abraham Lincoln’s death, Mary went into mourning and remained in widow’s clothes until her own death in 1882. She gave some of her White House finery to family members. Her cousin, Elizabeth Todd Grimsley, received this purple velvet ensemble. In 1916 Grimsley’s son, John, sold the ensemble to Mrs. Julian James for the Smithsonian’s First Ladies Collection.', 'John Grimsley attributed this dress to a “seamstress of exceptional ability” who “made nearly all of Mrs. Lincoln’s gowns.” Although he mistook her name as “Ann,” he most likely was referring to Elizabeth Keckly.', 'The Civil War made it particularly important that the ceremonial functions of the administration appear dignified and competent. This public image helped calm domestic critics and reassure foreign governments, especially England and France, which were being courted by the Confederacy. The Lincolns faced the challenge of maintaining proper decorum without appearing self-indulgent when so many were sacrificing so much. Their background made this task even more difficult, as they had to overcome eastern stereotypes of “uncultured” westerners.', 'Mary Lincoln took her role as first lady very seriously. Some newspapers portrayed her as “the republican queen,” elegant and admirable at public occasions. Others criticized her for conspicuous consumption in time of war and sacrifice. Although she came from a genteel Kentucky family, she was the wife of “the rail splitter,” and many people expected her to embarrass the nation with uncouth western manners.', 'Bequest of Mrs. Julian James, 1923']",,['First Ladies'],,,,,,,,,,,," ['Skirt'] ['fabric, silk, velvet (disjoint section material)']",2,suit,['First Ladies'],3,ladies
dress,"[25, 222, 737, 949]",517624,0.9464854598045348,archive/cropped_images/image_273_dress_0.jpg,273,Mary Todd Lincoln's Purple Velvet Evening Bodice,National Museum of American History,,,['Bequest of Mrs. Julian-James'],['PL.033280.B'],['33280B'],['70138'],['Evening Bodice'],,"['velvet, silk (overall material)', 'purple, white (overall color)']",['overall approximate: 15 in x 20 in; 38.1 cm x 50.8 cm'],,"['Political History: Political History, General History Collection', 'Government, Politics, and Reform', 'Clothing & Accessories']",['nmah_1160493'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746a9-f4da-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2008-4163-000003.jpg,,['First Ladies'],,,,,,,,,,,,,,,,['First Ladies'],,,,,,,,,,,," ['Evening Bodice'] ['velvet, silk (overall material)', 'purple, white (overall color)']",2,suit,['First Ladies'],3,ladies
sleeve,"[502, 195, 683, 619]",76744,0.9710035920143129,archive/cropped_images/image_274_sleeve_0.jpg,274,Abraham Lincoln's Office Suit,National Museum of American History,,,['Mrs. William Hunt'],['PL.6359'],['6359'],['27959'],"['Lincoln Suit Coat', 'Lincoln suit coat']",,"['broadcloth (overall material)', 'black (overall color)']",['overall: 72 in x 35 in x 12 in; 182.88 cm x 88.9 cm x 30.48 cm'],,"['Political History: Political History, Presidential History Collection', 'Government, Politics, and Reform', 'Clothing & Accessories']",['nmah_1199657'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746aa-75f3-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2000-6322.jpg,,,,,,,,,,,,,,,,"['Abraham Lincoln wore this black broadcloth coat, vest, and trousers, as his office suit during his presidency. The shirt and tie are reproductions.', 'Lincoln’s office suit was used in a preliminary study for a posthumous portrait by Boston artist William Morris Hunt. In May 1865 Mary Lincoln sent Thomas Pendel, the White House doorkeeper, to deliver the suit. Pendel, being about the same size as Lincoln, posed in the clothing for the artist. Hunt kept the suit, and in 1894 his widow donated the clothing to the Smithsonian.', 'Gift of Mrs. William Hunt, 1894']",,,,,,,,,,,,,," ['Lincoln Suit Coat', 'Lincoln suit coat'] ['broadcloth (overall material)', 'black (overall color)']",2,suit,,2,undefined
sleeve,"[93, 189, 256, 611]",68786,0.9904733300209044,archive/cropped_images/image_274_sleeve_1.jpg,274,Abraham Lincoln's Office Suit,National Museum of American History,,,['Mrs. William Hunt'],['PL.6359'],['6359'],['27959'],"['Lincoln Suit Coat', 'Lincoln suit coat']",,"['broadcloth (overall material)', 'black (overall color)']",['overall: 72 in x 35 in x 12 in; 182.88 cm x 88.9 cm x 30.48 cm'],,"['Political History: Political History, Presidential History Collection', 'Government, Politics, and Reform', 'Clothing & Accessories']",['nmah_1199657'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746aa-75f3-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2000-6322.jpg,,,,,,,,,,,,,,,,"['Abraham Lincoln wore this black broadcloth coat, vest, and trousers, as his office suit during his presidency. The shirt and tie are reproductions.', 'Lincoln’s office suit was used in a preliminary study for a posthumous portrait by Boston artist William Morris Hunt. In May 1865 Mary Lincoln sent Thomas Pendel, the White House doorkeeper, to deliver the suit. Pendel, being about the same size as Lincoln, posed in the clothing for the artist. Hunt kept the suit, and in 1894 his widow donated the clothing to the Smithsonian.', 'Gift of Mrs. William Hunt, 1894']",,,,,,,,,,,,,," ['Lincoln Suit Coat', 'Lincoln suit coat'] ['broadcloth (overall material)', 'black (overall color)']",2,suit,,2,undefined
sleeve,"[502, 195, 683, 619]",76744,0.9710035920143129,archive/cropped_images/image_275_sleeve_0.jpg,275,vest,National Museum of American History,,,['Hunt'],['PL.6360'],['6360'],['27959'],['vest'],,"['broadcloth (overall material)', 'black (overall color)']",,,"['Political History: Political History, Presidential History Collection', 'Government, Politics, and Reform', 'Clothing & Accessories']",['nmah_1359698'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746ac-d0c9-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2000-6322.jpg,,['Presidents'],,,,,,,,,,,,,,,,,,,,,,,,,,,," ['vest'] ['broadcloth (overall material)', 'black (overall color)']",2,suit,['Presidents'],3,ladies
sleeve,"[93, 189, 256, 611]",68786,0.9904733300209044,archive/cropped_images/image_275_sleeve_1.jpg,275,vest,National Museum of American History,,,['Hunt'],['PL.6360'],['6360'],['27959'],['vest'],,"['broadcloth (overall material)', 'black (overall color)']",,,"['Political History: Political History, Presidential History Collection', 'Government, Politics, and Reform', 'Clothing & Accessories']",['nmah_1359698'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746ac-d0c9-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2000-6322.jpg,,['Presidents'],,,,,,,,,,,,,,,,,,,,,,,,,,,," ['vest'] ['broadcloth (overall material)', 'black (overall color)']",2,suit,['Presidents'],3,ladies
sleeve,"[502, 195, 683, 619]",76744,0.9710035920143129,archive/cropped_images/image_276_sleeve_0.jpg,276,trousers,National Museum of American History,,,['Hunt'],['PL.6361'],['6361'],['27959'],['trousers'],,"['broadcloth (overall material)', 'black (overall color)']",,,"['Political History: Political History, Presidential History Collection', 'Government, Politics, and Reform', 'Clothing & Accessories']",['nmah_1359699'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746ac-d0ca-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2000-6322.jpg,,['Presidents'],,,,,,,,,,,,,,,,,,,,,,,,,,,," ['trousers'] ['broadcloth (overall material)', 'black (overall color)']",2,suit,['Presidents'],3,ladies
sleeve,"[93, 189, 256, 611]",68786,0.9904733300209044,archive/cropped_images/image_276_sleeve_1.jpg,276,trousers,National Museum of American History,,,['Hunt'],['PL.6361'],['6361'],['27959'],['trousers'],,"['broadcloth (overall material)', 'black (overall color)']",,,"['Political History: Political History, Presidential History Collection', 'Government, Politics, and Reform', 'Clothing & Accessories']",['nmah_1359699'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746ac-d0ca-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2000-6322.jpg,,['Presidents'],,,,,,,,,,,,,,,,,,,,,,,,,,,," ['trousers'] ['broadcloth (overall material)', 'black (overall color)']",2,suit,['Presidents'],3,ladies
shoe,"[423, 525, 496, 574]",3577,0.9594635367393494,archive/cropped_images/image_279_shoe_0.jpg,279,1849 - John Bachelder's Patent Model of a Sewing Machine,National Museum of American History,,['Currently not on view'],,['TE.T06051'],['T06051.000'],['89797'],['sewing machine patent model'],['Patent Model'],"['wood (overall material)', 'metal (overall material)', 'leather (overall material)']",['overall: 13 in x 19 in x 15 in; 33.02 cm x 48.26 cm x 38.1 cm; wt. 50 lbs'],,"['Home and Community Life: Textiles', 'Clothing & Accessories', 'Patent Models, Sewing Machines', 'Work', 'Industry & Manufacturing', 'Sewing Machines', 'Textiles', 'Patent Models']",['nmah_1071137'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746ab-85b7-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-92-16514.jpg,"['A Nation of Nations', 'Janssen, Barbara Suit. Patent Models Index', 'Cooper, Grace Rogers. The Sewing Machine: Its Invention and Development']",,,,,,,,,,,,,,,"['Sewing Machine Patent Model . Patent No. 6439, issued May 8, 1849', 'John Bachelder of Boston, Massachusetts.', 'John Bachelder of Boston, Massachusetts, submitted this sewing machine patent model for his Patent No. 6439, which was granted on May 8, 1849. Bachelder’s machine sewed with a chain-stitch. He did not claim this chain-stitch mechanism as it was patented earlier in February in 1849 by Charles Morey and Joseph B. Johnson of Massachusetts. Instead he focused on improving the cloth feed. On this model, Bachelder used a wide continuous leather belt inserted with sharp pins to hold the cloth and enable the leather belt to move the cloth forward as it was being sewn. After being stitched, the fabric would be disengaged from the points by a curved piece of metal. This was the first patent for a continuous sewing, intermittent feeding mechanism.', 'Although Bachelder did not manufacture his sewing machine, his patent and later reissues of it were bought by I. M. Singer, and became one of the central patents to form the Sewing Machine Combination in 1856. This organization consisted of three sewing machine manufacturers, I. M. Singer Co., Wheeler & Wilson Co., and the Grover & Baker Co., and the inventor, Elias Howe Jr., who all agreed to pool their important patents and stop patent litigations between them. This allowed them to move ahead with manufacturing and marketing of their own sewing machine and collect license fees from other companies wanting to use their patents.']",,,,,,,,,,,,,,"['Patent Model'] ['sewing machine patent model'] ['wood (overall material)', 'metal (overall material)', 'leather (overall material)']",6,paint,,2,undefined
sleeve,"[461, 163, 549, 539]",33088,0.993621289730072,archive/cropped_images/image_281_sleeve_0.jpg,281,Abraham Lincoln's Office Suit,National Museum of American History,,,['Gift of Mrs. William Hunt'],['COLL.ALSUIT.005004'],,['27959'],"[""Abraham Lincoln's office suit"", 'suit']",,"['broadcloth (overall material)', 'black (overall color)']",['overall on mount: 72 in x 35 in x 12 in; 182.88 cm x 88.9 cm x 30.48 cm'],,"['Political History: Political History, Presidential History Collection', 'Government, Politics, and Reform', 'Clothing & Accessories', 'Selections from the Abraham Lincoln Collection']",['nmah_1359700'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746ac-d0cb-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2008-8568-000002.jpg,"['Rubenstein, Harry R.. Abraham Lincoln: An Extraordinary Life']",,,,,,,,,,,,,,,"['Abraham Lincoln wore this black broadcloth coat, vest, and trousers, as his office suit during his presidency. The shirt and tie are reproductions.', 'Lincoln’s office suit was used in a preliminary study for a posthumous portrait by Boston artist William Morris Hunt. In May 1865 Mary Lincoln sent Thomas Pendel, the White House doorkeeper, to deliver the suit. Pendel, being about the same size as Lincoln, posed in the clothing for the artist. Hunt kept the suit, and in 1894 his widow donated the clothing to the Smithsonian.', 'Gift of Mrs. William Hunt, 1894']",,,,,,,,,,,,,," [""Abraham Lincoln's office suit"", 'suit'] ['broadcloth (overall material)', 'black (overall color)']",2,suit,,2,undefined
sleeve,"[177, 182, 263, 540]",30788,0.9967316389083862,archive/cropped_images/image_281_sleeve_1.jpg,281,Abraham Lincoln's Office Suit,National Museum of American History,,,['Gift of Mrs. William Hunt'],['COLL.ALSUIT.005004'],,['27959'],"[""Abraham Lincoln's office suit"", 'suit']",,"['broadcloth (overall material)', 'black (overall color)']",['overall on mount: 72 in x 35 in x 12 in; 182.88 cm x 88.9 cm x 30.48 cm'],,"['Political History: Political History, Presidential History Collection', 'Government, Politics, and Reform', 'Clothing & Accessories', 'Selections from the Abraham Lincoln Collection']",['nmah_1359700'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746ac-d0cb-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2008-8568-000002.jpg,"['Rubenstein, Harry R.. Abraham Lincoln: An Extraordinary Life']",,,,,,,,,,,,,,,"['Abraham Lincoln wore this black broadcloth coat, vest, and trousers, as his office suit during his presidency. The shirt and tie are reproductions.', 'Lincoln’s office suit was used in a preliminary study for a posthumous portrait by Boston artist William Morris Hunt. In May 1865 Mary Lincoln sent Thomas Pendel, the White House doorkeeper, to deliver the suit. Pendel, being about the same size as Lincoln, posed in the clothing for the artist. Hunt kept the suit, and in 1894 his widow donated the clothing to the Smithsonian.', 'Gift of Mrs. William Hunt, 1894']",,,,,,,,,,,,,," [""Abraham Lincoln's office suit"", 'suit'] ['broadcloth (overall material)', 'black (overall color)']",2,suit,,2,undefined
dress,"[25, 187, 705, 932]",506600,0.9511404633522034,archive/cropped_images/image_282_dress_0.jpg,282,Mary Lincoln's Dress,National Museum of American History,,,['Bequest of Mrs. Julian James'],['COLL.MTLDRS.005003'],,['70138'],['dress'],,"['satin (part material)', 'lace (part material)', 'velvet (overall material)', 'purple (overall color)']",['overall on mount: 60 in x 48 in; 152.4 cm x 121.92 cm'],,"['Political History: Political History, First Ladies Collection', 'Government, Politics, and Reform', 'Clothing & Accessories', 'Selections from the Abraham Lincoln Collection']",['nmah_1359703'],['CC0'],['https://n2t.net/ark:/65665/ng49ca746b4-458a-704b-e053-15f76fa0b4fa'],https://ids.si.edu/ids/deliveryService?max_w=800&id=NMAH-2008-9506-000002.jpg,"['Rubenstein, Harry R.. Abraham Lincoln: An Extraordinary Life']",['First Ladies'],,,,,,,,,,,,,,"['Mary Lincoln’s purple velvet skirt with daytime bodice is believed to have been made by African American dressmaker Elizabeth Keckly. The first lady wore the gown during the Washington winter social season in 1861–62. Both pieces are piped with white satin, and the bodice is trimmed with mother-of pearl buttons. An evening bodice was included with the ensemble. The lace collar is of the period, but not original to the dress.', 'After Abraham Lincoln’s death, Mary went into mourning and remained in widow’s clothes until her own death in 1882. She gave some of her White House finery to family members. Her cousin, Elizabeth Todd Grimsley, received this purple velvet ensemble. In 1916 Grimsley’s son, John, sold the ensemble to Mrs. Julian James for the Smithsonian’s First Ladies Collection.', 'John Grimsley attributed this dress to a “seamstress of exceptional ability” who “made nearly all of Mrs. Lincoln’s gowns.” Although he mistook her name as “Ann,” he most likely was referring to Elizabeth Keckly.', 'The Civil War made it particularly important that the ceremonial functions of the administration appear dignified and competent. This public image helped calm domestic critics and reassure foreign governments, especially England and France, which were being courted by the Confederacy. The Lincolns faced the challenge of maintaining proper decorum without appearing self-indulgent when so many were sacrificing so much. Their background made this task even more difficult, as they had to overcome eastern stereotypes of “uncultured” westerners.', 'Mary Lincoln took her role as first lady very seriously. Some newspapers portrayed her as “the republican queen,” elegant and admirable at public occasions. Others criticized her for conspicuous consumption in time of war and sacrifice. Although she came from a genteel Kentucky family, she was the wife of “the rail splitter,” and many people expected her to embarrass the nation with uncouth western manners.', 'Bequest of Mrs. Julian James, 1923']",,['First Ladies'],,,,,,,,,,,," ['dress'] ['satin (part material)', 'lace (part material)', 'velvet (overall material)', 'purple (overall color)']",2,suit,['First Ladies'],3,ladies
